id,name,category,subcategory,address,lat,lng,phone,operating_hours,status,source_date
221,에이제이에너지(주)직영 정자현대주유소,공중화장실,공중화장실,경기도 수원시 장안구 정자천로 179(정자동),37.2961182664,126.9951266665,,상시,영업,20231219
222,매교역 화장실,공중화장실,공중화장실,경기도 수원시 효원로 지하126(매교동),37.2655749518,127.0156990945,,정시,영업,20231219
223,매산동행정복지센터,공중화장실,공중화장실,"경기도 수원시 팔달구 매산로45, 5층(골든프라자, 매산동)",37.26888797,127.0059781882,,정시,영업,20231219
224,매산지구대,공중화장실,공중화장실,경기도 수원시 팔달구 덕영대로 924(팔달구),37.2656360259,127.000033255,,상시,영업,20231219
225,매여울도서관,공중화장실,공중화장실,경기도 수원시 영통구 효원로 415(매탄동),37.2593273709,127.0473606196,,정시,영업,20231219
226,매탄(매여울공원),공중화장실,공중화장실,경기도 수원시 영통구 동탄원천로915번길 36(매탄동),37.2570151441,127.0437996614,,상시,영업,20231219
227,매탄1동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 인계로189번길 119(매탄동),37.2704963694,127.0405263897,,정시,영업,20231219
228,매탄3동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 동탄원천로881번길 76(매탄동),37.2564445818,127.0431039365,,정시,영업,20231219
229,매탄4동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 산남로 26-4(매탄동),37.2651194929,127.0487131687,,정시,영업,20231219
230,매탄동주유소,공중화장실,공중화장실,경기도 수원시 영통구 동탄원천로 1015(고색동),37.2639164588,127.0499834814,,상시,영업,20231219
231,매탄지구대,공중화장실,공중화장실,경기도 수원시 팔달구 동수원로 403(인계동),37.2651394976,127.0398596918,,상시,영업,20231219
232,먼내(매봉공원),공중화장실,공중화장실,경기도 수원시 영통구 동탄원천로1109번길 61(매탄동),37.2696324154,127.055047499,,상시,영업,20231219
233,못골어린이공원,공중화장실,공중화장실,경기도 수원시 팔달문로115번길 43(지동),37.283479984,127.0276887741,,상시,영업,20231219
234,민방위교육장(내)화장실,공중화장실,공중화장실,경기도 수원시 팔달구 동수원로 341(인계동),37.2597396148,127.0374115244,,불규칙,영업,20231219
235,바른샘도서관 1층 화장실,공중화장실,공중화장실,경기도 수원시 영통구 매봉로 10(매탄2동),37.2688561279,127.0523677315,,정시,영업,20231219
236,111CM,공중화장실,공중화장실,경기도 수원시 장안구 수성로 195,37.2896266113,126.9926316424,,상시,영업,20231219
237,월드컵주유소,공중화장실,공중화장실,경기도 수원시 영통구 광교로 66(이의동),37.2878093448,127.0421359324,,상시,영업,20231219
238,오목천주유소,공중화장실,공중화장실,경기도 수원시 권선구 오목천로 40 (오목천동),37.2398918225,126.9668875765,,정시,영업,20231219
239,용진에너지㈜직영,공중화장실,공중화장실,경기도 수원시 권선구 덕영대로 1136(세류동),37.2513940745,127.0152260717,,정시,영업,20231219
240,우만솔밭,공중화장실,공중화장실,경기도 수원시 팔달구 아주로 35(우만2동),37.2779080695,127.0434367196,,상시,영업,20231219
241,밤밭노인복지관 1층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
242,밤밭노인복지관 2층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
243,율전,공중화장실,공중화장실,경기도 수원시 장안구 서부로2142(율전동),37.2992111745,126.9726523837,,상시,영업,20231219
244,이마트 서수원점,공중화장실,공중화장실,경기도 수원시 권선구 수인로 291(구운동),37.2826692976,126.9703199061,,정시,영업,20231219
245,이춘택병원,공중화장실,공중화장실,경기도 수원시 팔달구 매산로 138 (교동),37.2719119962,127.0157600182,,정시,영업,20231219
246,엘포트몰,공중화장실,공중화장실,경기도 수원시 영통구 광교중앙로 145(이의동),37.2870392797,127.0577089754,,정시,영업,20231219
247,여기산1(서),공중화장실,공중화장실,경기도 수원시 권선구 여기산로26번길 30(서둔동),37.2808101871,126.979977736,,상시,영업,20231219
248,여기산2(동),공중화장실,공중화장실,경기도 수원시 권선구 수성로 88,37.2833491176,126.9834122072,,상시,영업,20231219
249,연무대,공중화장실,공중화장실,경기도 수원시 팔달구 창룡대로105(매향동),37.2878463565,127.024096516,,상시,영업,20231219
250,연무동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 757 (연무동),37.2905582533,127.0215409972,,정시,영업,20231219
251,연암(소),공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 246(광교1동),37.2945025019,127.0364315335,,정시,영업,20231219
252,열림,공중화장실,공중화장실,경기도 수원시 영통구 웰빙타운로 73(이의동),37.3055526455,127.0431567929,,정시,영업,20231219
253,영통1동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 봉영로1759번길 23(영통동),37.2663362928,127.0805559659,,정시,영업,20231219
254,영통2동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 영통로217번길 12(영통동),37.2469580587,127.0563196729,,정시,영업,20231219
255,영통구보건소,공중화장실,공중화장실,경기도 수원시 영통구 영통로 396(영통동),37.2568958654,127.0697260621,,정시,영업,20231219
256,영통구청,공중화장실,공중화장실,경기도 수원시 영통구 효원로 407(매탄동),37.259612704,127.0465469437,,정시,영업,20231219
257,영통도서관,공중화장실,공중화장실,경기도 수원시 영통구 청명로 151(영통동),37.2571566298,127.0720363605,,정시,영업,20231219
258,영통제일셀프주유소,공중화장실,공중화장실,경기도 수원시 영통구 영통로 317(매탄동),37.2544536844,127.0625116652,,상시,영업,20231219
259,영통중앙,공중화장실,공중화장실,경기도 수원시 영통구 청명로 151(영통3동),37.2571566298,127.0720363605,,상시,영업,20231219
260,무지개,공중화장실,공중화장실,경기도 수원시 장안구 수성로340번길 30,37.2913219864,127.0099269237,,상시,영업,20231219
261,문화,공중화장실,공중화장실,경기도 수원시 팔달구 권중로50번길 5(권선동),37.2529817793,127.03120575,,상시,영업,20231219
262,물레방아,공중화장실,공중화장실,경기도 수원시 권선구 오목천로 96(고색동),37.2410554998,126.9731254751,,상시,영업,20231219
263,물빛찬,공중화장실,공중화장실,경기도 수원시 권선구 금곡로 190(금곡동),37.2731998824,126.9514482671,,상시,영업,20231219
264,물향기,공중화장실,공중화장실,경기도 수원시 권선구 칠보로 142(호매실동),37.2648002524,126.9536858665,,상시,영업,20231219
265,미술관옆,공중화장실,공중화장실,경기도 수원시 팔달구 신풍로 14(신풍동),37.2825451414,127.0149586501,,상시,영업,20231219
266,바람개비,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 594(고색동),37.2473966558,126.9700594991,,정시,영업,20231219
267,바람소리,공중화장실,공중화장실,경기도 수원시 권선구 당수로48번길 160-28(금곡동),37.2777660023,126.9486628126,,상시,영업,20231219
268,바른샘도서관 1층,공중화장실,공중화장실,경기도 수원시 영통구 매봉로 10(매탄동),37.2688561279,127.0523677315,,정시,영업,20231219
269,바른샘도서관 2층,공중화장실,공중화장실,경기도 수원시 영통구 매봉로 10(매탄동),37.2688561279,127.0523677315,,정시,영업,20231219
270,화서환승,공중화장실,공중화장실,경기도 수원시 팔달구 덕영대로 691-13(화서2동),37.2858940445,126.9903440505,,상시,영업,20231219
271,황새말,공중화장실,공중화장실,경기도 수원시 팔달구 정자천로14번길 49(화서동),37.2868696713,126.9804662642,,상시,영업,20231219
272,효원주유소,공중화장실,공중화장실,경기도 수원시 팔달구 효원로 181 (인계동),37.2644280622,127.0218304175,,정시,영업,20231219
273,흠플러스 동수원점,공중화장실,공중화장실,경기도 수원시 팔달구 효원로 257(인계동),37.2627666707,127.030130105,,정시,영업,20231219
274,희망주유소,공중화장실,공중화장실,경기도 수원시 권선구 서수원로63번길 171(오목천동),37.2306014975,126.9695795968,,상시,영업,20231219
275,대유평,공중화장실,공중화장실,경기도 수원시 장안구 덕영대로639번길 56,37.2903250567,126.9894567392,,상시,영업,20231219
276,노송,공중화장실,공중화장실,경기도 수원시 장안구 장안로346번길 70,37.3143360755,126.9869244467,,상시,영업,20231219
277,쌍우물,공중화장실,공중화장실,경기도 수원시 팔달구 고등로 37,37.273473763,127.0011319258,,상시,영업,20231219
278,경인지방병무청,공중화장실,공중화장실,경기도 수원시 팔달구 고화로 120,37.2801799072,127.0075400503,,정시,영업,20231219
279,인계파출소,공중화장실,공중화장실,경기도 수원시 팔달구 장다리로 312(인계동),37.2757609341,127.03143676,,상시,영업,20231219
280,인도래작은도서관,공중화장실,공중화장실,경기도 수원시 팔달구 장다리로 258(인계동),37.2724908446,127.027396496,,정시,영업,20231219
281,봉평우리막국수,공중화장실,개방화장실,경기도 수원시 영통구 월드컵로 151번길 12(원천동),37.2767909477,127.0482938243,,상시,영업,20231219
282,삼성1차종합상가,공중화장실,개방화장실,경기도 수원시 영통구 인계로 219(매탄동),37.2651371777,127.0415852645,,정시,영업,20231219
283,상공회의소,공중화장실,개방화장실,경기도 수원시 장안구 수성로 311(정자동),37.2919998107,127.0060189013,,정시,영업,20231219
284,메가타워,공중화장실,개방화장실,경기도 수원시 장안구 금당로10번길 63(조원동),37.3021554873,127.0162093434,,상시,영업,20231219
285,자작나무쉼터,공중화장실,공중화장실,경기도 수원시 영통구 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
286,장안공원주유소,공중화장실,공중화장실,경기도 수원시 장안구 팔달로 227 (영화동),37.2874471874,127.0102115287,,상시,영업,20231219
287,장안문,공중화장실,공중화장실,경기도 수원시 팔달구 정조로905번길8(장안동),37.2882638229,127.0137035311,,상시,영업,20231219
288,재난안전본부(남부119안전센터),공중화장실,공중화장실,"경기도 수원시 권선구 동수원로 286, 수원남부소방서 (권선동)",37.25473293,127.0364046914,,정시,영업,20231219
289,아이파크시티,공중화장실,개방화장실,경기도 수원시 권선구 동수원로 177번길40(권선동),37.246544044,127.0307607909,,정시,영업,20231219
290,영동시장,공중화장실,개방화장실,경기도 수원시 팔달구 수원천로 255번길 6(영동),37.276890729,127.0187173017,,상시,영업,20231219
291,영통지구대,공중화장실,공중화장실,경기도 수원시 영통구 청명로92(영통동),37.254870229,127.0779357026,,상시,영업,20231219
292,영화동 복합문화공간,공중화장실,공중화장실,경기도 수원시 장안구 정조로922번길 13(영화동),37.2904915878,127.0140276511,,상시,영업,20231219
293,영화동공영주차장,공중화장실,공중화장실,경기도 수원시 장안구 수설로382번길 30(영화동),37.29279109,127.0142610702,,상시,영업,20231219
294,영화동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 수성로382번길 24(영화동),37.2931413721,127.0139541952,,정시,영업,20231219
295,영화셀프주유소,공중화장실,공중화장실,경기도 수원시 장안구 수성로290번길 3 (영화동),37.2907219532,127.0043688075,,상시,영업,20231219
296,오목내,공중화장실,공중화장실,경기도 수원시 권선구 서부로 1433-3(고색동),37.2371711217,126.9814388741,,상시,영업,20231219
297,오션주유소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 843 (평동),37.2565565533,126.9952103862,,상시,영업,20231219
298,올림피아,공중화장실,공중화장실,경기도 수원시 권선구 효원로 256번길(권선동),37.260741241,127.0262857825,,상시,영업,20231219
299,우만1동행정복지센터,공중화장실,공중화장실,경기도 수원시 팔달구 세지로406(우만동),37.285352737,127.0294143703,,정시,영업,20231219
300,우만2동행정복지센터,공중화장실,공중화장실,경기도 수원시 팔달구 중부대로207번길 33(우만동),37.2780020383,127.039770126,,정시,영업,20231219
301,우성충전소,공중화장실,공중화장실,경기도 수원시 권선구 서호동로 65 (서둔동),37.2698529301,126.9954036048,,정시,영업,20231219
302,원천2공원(우정),공중화장실,공중화장실,경기도 수원시 영통구 매봉로46번길 14(매탄2동),37.2715660408,127.0538856492,,상시,영업,20231219
303,원천동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 중부대로 339(원천동),37.2735107118,127.0532650861,,정시,영업,20231219
304,원천호수,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
305,바른샘도서관 3층,공중화장실,공중화장실,경기도 수원시 영통구 매봉로 10(매탄동),37.2688561279,127.0523677315,,정시,영업,20231219
306,반달,공중화장실,공중화장실,경기도 수원시 팔달구 장다리로219번길 16(인계동),37.2696560665,127.0251711888,,상시,영업,20231219
307,반달,공중화장실,공중화장실,경기도 수원시 영통구 반달로 77(영통동),37.250871314,127.0788600935,,상시,영업,20231219
308,반딧불이,공중화장실,공중화장실,경기도 수원시 장안구 광교산로172(하광교동),37.3024542104,127.0322190343,,상시,영업,20231219
309,밤밭,공중화장실,공중화장실,경기도 수원시 장안구 하률로30번길 50(정자3동),37.3005952754,126.9758020784,,상시,영업,20231219
310,밤밭노인복지관 1층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
311,밤밭노인복지관 2층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
312,밤밭노인복지관 3층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
313,밤밭노인복지관 3층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
314,월드종합카,공중화장실,개방화장실,경기도 수원시 영통구 매영로 161(원천동),37.265712455,127.0601683344,,상시,영업,20231219
315,세창빌딩,공중화장실,개방화장실,경기도 수원시 장안구 천천로 233(이목동),37.3111898383,126.9785836356,,정시,영업,20231219
316,정자3동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 대평로85(정자동),37.2956927353,126.9925796203,,정시,영업,20231219
317,조원1동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 경기도 수원시 장안구 금당로 56(조원동),37.3017871266,127.0165050771,,정시,영업,20231219
318,중보들B,공중화장실,공중화장실,경기도 수원시 권선구 산업로155번길 161(고색동),37.2463922494,126.9855362959,,상시,영업,20231219
319,지에스칼텍스(주) 경향주유소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 827 (평동),37.2554329346,126.9938308503,,상시,영업,20231219
320,화서시장,공중화장실,개방화장실,경기도 수원시 팔달구 동말로68번길 15,37.2780297965,127.0020832252,,정시,영업,20231219
321,경현빌딩,공중화장실,개방화장실,경기도 수원시 영통구 센트럴타운로 98,37.2921596808,127.050661474,,정시,영업,20231219
322,(주)드림에너지 베트맨주유소,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 818 (영화동),37.2946329109,127.0171939739,,상시,영업,20231219
323,(주)어울림,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 498 (오목천동),37.2439810358,126.9602290906,,상시,영업,20231219
324,직영G&G(수원햄스터)주유소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 810 (고색동),37.2539500571,126.9927582302,,상시,영업,20231219
325,참좋은주유소,공중화장실,공중화장실,경기도 수원시 권선구 정조로 599 (세류동),37.2623763355,127.0138249168,,정시,영업,20231219
326,밤밭노인복지관 지하1층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
327,밤밭노인복지관 지하1층,공중화장실,공중화장실,경기도 수원시 장안구 상률로 53(율전동),37.3063567843,126.9721172618,,정시,영업,20231219
328,방죽,공중화장실,공중화장실,경기도 수원시 영통구 덕영대로1484번길 10-25(망포2동),37.2446953623,127.0514846369,,상시,영업,20231219
329,배다리,공중화장실,공중화장실,경기도 수원시 권선구 산업로156번길(고색동),37.2395984693,126.9853123845,,상시,영업,20231219
330,차세대융합기술연구원,공중화장실,공중화장실,경기도 수원시 영통구 광교로145,37.2936807085,127.04768515,,상시,영업,20231219
331,망포1동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 영통로90번길 4-16(망포동),37.237780592,127.0608267328,,정시,영업,20231219
332,메가스터디학원,공중화장실,개방화장실,경기도 수원시 권선구 권광로 86 (권선동),37.2554635341,127.0296680155,,정시,영업,20231219
333,창룡문지구대,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 758(연무동),37.29115507,127.0220110633,,상시,영업,20231219
334,천천주유소,공중화장실,공중화장실,경기도 수원시 장안구 덕영대로 557 (천천동),37.2952142377,126.9819997315,,상시,영업,20231219
335,청명역 화장실,공중화장실,공중화장실,경기도 수원시 영통구 봉영로 지하 1670(영통동),37.2595341741,127.0789810276,,정시,영업,20231219
336,경기도수원교육지원청 2층,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 792(영화동),37.2932346336,127.0191321908,,정시,영업,20231219
337,NC수원 터미널점,공중화장실,공중화장실,"경기도 수원시 권선구 경수대로 270, 터미널동, 할인점동 (권선동)",37.2504974396,127.0208246964,,정시,영업,20231219
338,SK충전소,공중화장실,공중화장실,경기도 수원시 장안구 경수대로976번길 13(송죽동),37.3053601472,127.0042840331,,상시,영업,20231219
339,거창에너지 권선제일,공중화장실,공중화장실,경기도 수원시 권선구 경수대로 350(권선동),37.2575914718,127.0230690004,,정시,영업,20231219
340,경기도장애인종합복지관,공중화장실,공중화장실,경기도 수원시 권선구 서수원로 130(오목천동),37.2393956779,126.9728438967,,정시,영업,20231219
341,클래식(동쪽),공중화장실,공중화장실,경기도 수원시 팔달구 동수원로335(인계동),37.25912249,127.0363439585,,상시,영업,20231219
342,탑주유소,공중화장실,공중화장실,경기도 수원시 권선구 서부로 1774 (탑동),37.2672094732,126.9721199793,,상시,영업,20231219
343,태장파출소,공중화장실,공중화장실,경기도 수원시 영통구 영통로143(망포동),37.2403654707,127.0554225367,,상시,영업,20231219
344,파장동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 파장천로60(파장동),37.3103158829,126.9974241401,,정시,영업,20231219
345,윌스기념병원,공중화장실,공중화장실,"경기도 수원시 팔달구 경수대로 437, 윌스기념병원 (인계동)",37.2653173655,127.0255465941,,정시,영업,20231219
346,유신주유소,공중화장실,공중화장실,경기도 수원시 영통구 영통로 299(매탄동),37.2529700411,127.0610655944,,상시,영업,20231219
347,유진주유소,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 1121 (파장동),37.3110868123,126.990106328,,상시,영업,20231219
348,유천파출소,공중화장실,공중화장실,경기도 수원시 팔달구 매산로116번길 50(매교동),37.2691571371,127.0143903748,,상시,영업,20231219
349,율천파출소,공중화장실,공중화장실,경기도 수원시 장안구 서부로 2124(율전동),37.2980079892,126.9716791597,,상시,영업,20231219
350,은하수,공중화장실,공중화장실,경기도 수원시 권선구 평동로68번길 38(평동),37.2562544813,126.9941298275,,상시,영업,20231219
351,이마트 광교점,공중화장실,공중화장실,경기도 수원시 영통구 광교로 191(이의동),37.2963728697,127.0469017985,,정시,영업,20231219
352,이마트 수원점,공중화장실,공중화장실,경기도 수원시 권선구 경수대로 270(권선동),37.2504974396,127.0208246964,,정시,영업,20231219
353,이마트 트레이더스 수원점,공중화장실,공중화장실,경기도 수원시 영통구 삼성로 2(신동),37.2461087859,127.048646153,,정시,영업,20231219
354,인계동주유소,공중화장실,공중화장실,경기도 수원시 팔달구 인계로 139 (인계동),37.2673026277,127.032898985,,상시,영업,20231219
355,인계동행정복지센터,공중화장실,공중화장실,경기도 수원시 팔달구 인계로123(인계동),37.2679514397,127.0305715905,,정시,영업,20231219
356,인계현대셀프주유소,공중화장실,공중화장실,경기도 수원시 팔달구 경수대로 571 (인계동),37.2768722806,127.0300555365,,상시,영업,20231219
357,인도래,공중화장실,공중화장실,경기도 수원시 권선구 효원로 256번길(권선동),37.260741241,127.0262857825,,상시,영업,20231219
358,인성주유소,공중화장실,공중화장실,경기도 수원시 권선구 권선로 541(세류동),37.2633563246,127.0110217024,,정시,영업,20231219
359,메가플러스,공중화장실,개방화장실,경기도 수원시 장안구 송원로 81(조원동),37.3021627847,127.0092247016,,상시,영업,20231219
360,모던타운,공중화장실,개방화장실,경기도 수원시 영통구 봉영로 1605(영통동),37.2545207574,127.0734833984,,상시,영업,20231219
361,밀레니엄프라자,공중화장실,개방화장실,경기도 수원시 영통구 효원로 393(매탄동),37.2591188639,127.0447004326,,상시,영업,20231219
362,밀레니엄플라자,공중화장실,개방화장실,경기도 수원시 영통구 봉영로 1590(영통동),37.2527899467,127.0734480502,,상시,영업,20231219
363,백성병원,공중화장실,개방화장실,경기도 수원시 팔달구 인계로 102(인계동),37.2677452954,127.0285991249,,상시,영업,20231219
364,베스토아빌딩,공중화장실,개방화장실,경기도 수원시 권선구 세권로304번길 62 (권선동),37.2496268166,127.0353309436,,정시,영업,20231219
365,블루테라스빌딩,공중화장실,개방화장실,경기도 수원시 권선구 호매실로90번길 116 (호매실동),37.2601005756,126.9627868188,,상시,영업,20231219
366,비전포에버,공중화장실,개방화장실,경기도 수원시 팔달구 덕영대로 923-10(매산로1가),37.2659405145,127.0017004249,,정시,영업,20231219
367,삼성테크노파크,공중화장실,개방화장실,경기도 수원시 영통구 중부대로 448번길 97(원천동),37.266538911,127.0594078764,,상시,영업,20231219
368,삼호종합상가,공중화장실,개방화장실,경기도 수원시 영통구 매탄로 151(매탄동),37.2642995975,127.0441053436,,정시,영업,20231219
369,서호체육센터,공중화장실,개방화장실,경기도 수원시 팔달구 수성로 120(화서동),37.2843167111,126.9862604877,,정시,영업,20231219
370,선일프라자1차빌딩,공중화장실,개방화장실,경기도 수원시 장안구 대평로 90번길 46(정자동),37.2969120911,126.9952680384,,상시,영업,20231219
371,성일아파트 상가,공중화장실,개방화장실,경기도 수원시 영통구 인계로 239(매탄동),37.264653954,127.0448362834,,상시,영업,20231219
372,세진셀프세차장,공중화장실,개방화장실,경기도 수원시 권선구 장다리로 2(세류동),37.2508534487,127.0174847394,,상시,영업,20231219
373,팔달노인복지관 1층,공중화장실,공중화장실,경기도 수원시 팔달구 수원천로 343(북수동),37.2839431148,127.0173638025,,정시,영업,20231219
374,버드내노인복지관 3층,공중화장실,공중화장실,경기도 수원시 권선구 권선로564번길 36(세류동),37.2611251141,127.0120511065,,정시,영업,20231219
375,버드내노인복지관 4층,공중화장실,공중화장실,경기도 수원시 권선구 권선로564번길 36(세류동),37.2611251141,127.0120511065,,정시,영업,20231219
376,버드내도서관 1층,공중화장실,공중화장실,경기도 수원시 권선구 세권로 94번길 29(세류동),37.2568186703,127.0147853432,,정시,영업,20231219
377,버드내도서관 3층,공중화장실,공중화장실,경기도 수원시 권선구 세권로 94번길 29(세류동),37.2568186703,127.0147853432,,정시,영업,20231219
378,북수원 패션아울렛,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 950(조원동),37.3035437598,127.0075005776,,정시,영업,20231219
379,정석그린프라자,공중화장실,개방화장실,경기도 수원시 영통구 태장로 73(망포동),37.2393427168,127.0543123856,,상시,영업,20231219
380,㈜서진홀딩스,공중화장실,개방화장실,경기도 수원시 장안구 경수대로1073번길 16(파장동),37.3084185301,126.9942657958,,정시,영업,20231219
381,진성프라자,공중화장실,개방화장실,경기도 수원시 영통구 태장로 54번길 92(망포동),37.2349700407,127.0516888156,,상시,영업,20231219
382,케이엘빌딩,공중화장실,개방화장실,경기도 수원시 권선구 효원로 218 (권선동),37.2629287304,127.0255615788,,정시,영업,20231219
383,태양프라자,공중화장실,개방화장실,경기도 수원시 권선구 동수원로242번길 20 (권선동),37.250421,127.0355741377,,상시,영업,20231219
384,팔달주유소,공중화장실,공중화장실,경기도 수원시 팔달구 중부대로 64 (인계동),37.2755774565,127.0238579305,,상시,영업,20231219
385,일월도서관,공중화장실,공중화장실,"경기도 수원시 장안구 일월천로 77, 일월도서관 (천천동)",37.2868939606,126.9777924103,,정시,영업,20231219
386,입북동행정복지센터,공중화장실,공중화장실,경기도 수원시 권선구 입북로 17(입북동),37.2932208912,126.9595390178,,정시,영업,20231219
387,자유에너지(주) 가든주유소,공중화장실,공중화장실,경기도 수원시 팔달구 인계로 58 (인계동),37.2689704579,127.0239108158,,상시,영업,20231219
388,자유에너지(주) 선화주유소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 552 (오목천동),37.2461856151,126.9653436281,,상시,영업,20231219
389,자유에너지(주) 수원화성주유소,공중화장실,공중화장실,경기도 수원시 팔달구 매산로 107 (교동),37.2710183387,127.0123412495,,상시,영업,20231219
390,장교둑,공중화장실,공중화장실,경기도 수원시 권선구 세지로82번길 7-15(구운동),37.2597369208,127.0186460307,,정시,영업,20231219
391,장안공원,공중화장실,공중화장실,경기도 수원시 장안구 팔달로238 (영화동),37.2875064908,127.0114746707,,상시,영업,20231219
392,장안구보건소,공중화장실,공중화장실,경기도 수원시 장안구 송원로 101(조원동),37.3033722491,127.0096117769,,정시,영업,20231219
393,장안구청,공중화장실,공중화장실,경기도 수원시 장안구 송원로 101(조원동),37.3033722491,127.0096117769,,정시,영업,20231219
394,장안문지구대,공중화장실,공중화장실,경기도 수원시 장안구 송정로 113(조원동),37.295791262,127.009536884,,상시,영업,20231219
395,장안현대셀프주유소,공중화장실,공중화장실,경기도 수원시 장안구 서부로 2282(이목동),37.3098928274,126.9767644529,,상시,영업,20231219
396,재미난밭,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
397,전망대,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
398,소명빌딩,공중화장실,개방화장실,경기도 수원시 영통구 덕영대로 1707(영통동),37.2479935423,127.0782108479,,상시,영업,20231219
399,송림빌딩,공중화장실,개방화장실,경기도 수원시 팔달구 중부대로 177(우만동),37.2777883219,127.0358234108,,상시,영업,20231219
400,수운빌딩,공중화장실,개방화장실,경기도 수원시 팔달구 정조로 777(팔달로3가),37.2773398048,127.0161087693,,정시,영업,20231219
401,시민상가,공중화장실,개방화장실,경기도 수원시 팔달구 팔달문로4번길 19(영동),37.276680477,127.0179967284,,정시,영업,20231219
402,신일아파트상가,공중화장실,개방화장실,경기도 수원시 장안구 화산로 263(율전동),37.2998564788,126.9657989089,,정시,영업,20231219
403,쌍용자동차수원영업소,공중화장실,개방화장실,경기도 수원시 영통구 신원로 312(원천동),37.2630943033,127.0614917928,,정시,영업,20231219
404,에코스테이,공중화장실,개방화장실,경기도 수원시 권선구 호매실로 21-51,37.2555543742,126.9720998261,,상시,영업,20231219
405,연무시장(연무종합상가),공중화장실,개방화장실,경기도 수원시 장안구 월드컵로428번길 19연무동),37.2945060999,127.0259613145,,정시,영업,20231219
406,원영빌딩(권선한의원),공중화장실,개방화장실,경기도 수원시 권선구 세권로 186(권선동),37.2554339375,127.024514744,,정시,영업,20231219
407,월드스퀘어,공중화장실,개방화장실,경기도 수원시 영통구 센트럴타운로 107(이의동),37.2917110567,127.048836437,,상시,영업,20231219
408,웰빙프라자,공중화장실,개방화장실,경기도 수원시 권선구 세지로 73(세류동),37.2585692857,127.0174580808,,상시,영업,20231219
409,세진셀프세차장영통점,공중화장실,개방화장실,경기도 수원시 영통구 권선로 893(신동),37.2499345396,127.0449361155,,상시,영업,20231219
410,세호프라자,공중화장실,개방화장실,경기도 수원시 영통구 영통로 100(망포동),37.2378359355,127.0587407033,,상시,영업,20231219
411,이스턴타워,공중화장실,개방화장실,경기도 수원시 영통구 대학3로4번길 12(이의동),37.2999380367,127.0434277052,,상시,영업,20231219
412,평화주유소,공중화장실,공중화장실,경기도 수원시 팔달구 경수대로 659 (지동),37.2842562863,127.0279659477,,상시,영업,20231219
413,하이웨이주유소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 513 (오목천동),37.2451751519,126.9611676864,,정시,영업,20231219
414,한림도서관,공중화장실,공중화장실,경기도 수원시 권선구 동수원로 25번길 32-52(권선동),37.237606247,127.0249987869,,정시,영업,20231219
415,산남지구대,공중화장실,공중화장실,경기도 수원시 영통구 매영로 93-18(매탄동),37.2687236062,127.0530790741,,상시,영업,20231219
